"Response.ID","Time.Started","Date.Submitted","Status","Language","SessionID","User.Agent","Extended.User.Agent","Tags","Invite.Status","anonID","Source","surVer","Invite.Custom.Field.4","surName","URL.Variable..sguid","In.what.capacity.have.you.observed.this.student.as.a.leader.","Other...please.describe.In.what.capacity.have.you.observed.this.student.as.a.leader.","val_1","val_2","val_3","val_4","val_5","val_6","val_7","val_8","val_9","val_10","val_11","val_12","val_13","val_14","val_15","val_16","val_17","val_18","val_19","val_20","val_21","uh_1","uh_2","uh_3","uh_4","uh_5","uh_6","uh_7","uh_8","uh_9","uh_10","uh_11","uh_12","uh_13","uh_14","uh_15","uh_16","uh_17","uh_18","uh_19","uh_20","uh.only","ili_1","ili_2","ili_3","ili_4","ili_5","ili_6","ili_7","ili_8","ili_9","ili_10","ili_11","ili_12","ili_13","ili_14","ili_15","bfi_1","bfi_2R","bfi_3","bfi_4","bfi_5","bfi_6R","bfi_7","bfi_8R","bfi_9R","bfi_10","bfi_11","bfi_12R","bfi_13","bfi_14","bfi_15","bfi_16","bfi_17","bfi_18R","bfi_19","bfi_20","bfi_21R","bfi_22","bfi_23R","bfi_24R","bfi_25","bfi_26","bfi_27R","bfi_28","bfi_29","bfi_30","bfi_31R","bfi_32","bfi_33","bfi_34R","bfi_35R","bfi_36","bfi_37R","bfi_38","bfi_39","bfi_40","bfi_41R","bfi_42","bfi_43R","bfi_44","ffmq_1","ffmq_2","ffmq_3R","ffmq_4R","ffmq_5","ffmq_6","ffmq_7R","ffmq_8R","ffmq_9R","ffmq_10","ffmq_11","ffmq_12","ffmq_13R","ffmq_14R","ffmq_15","authNaha_1","authNaha_2","authNaha_3","authNaha_4","authNaha_5","authNaha_6","authNaha_7","authNaha_8","authNaha_9","authNaha_10","authNaha_11","authNaha_12","authNaha_13","authNaha_14","authNaha_15","authNaha_16","tfl_1","tfl_2","tfl_3","tfl_4","tfl_5","tfl_6","tfl_7","tfl_8","tfl_9","tfl_10","tfl_11","tfl_12","tfl_13R","tfl_14","tfl_15","tfl_16","tfl_17","tfl_18","narc_1","narc_2","narc_3","narc_4","narc_5","narc_6","narc_7","narc_8","narc_9","narc_10","narc_11","narc_12","narc_13","narc_14","Which.section.of.PS.344.are.you.in.","Who.is.your.professor.","In.what.year.do.you.graduate.","What.is.your.current.GPA...This.is.optional.but.would.be.helpful.for.a.future.class.demonstration.of.the.research.process.","LPC.score.","Identity.Prototypicality.score.","Identity.Advancement.Champion.score.","Identity.Entrepreneurship.score...","Identity.Impresarioship.Embedding.score...","Total.Identity.Leadership.Score","Conformity.score","Tradition.Score","Benevolence.Score","Universalism.Score","Self.Direction.Score","Stimulation.Score","Hedonism.Score","Achievement.Score","Power.Score","Security.Score","UH.Score","Extraversion.score","Agreeableness.Score","Conscientiousness.Score","Neuroticism.Score","Openness.Score","Observing.Score..FFMQ.","Describing.Score..FFMQ.","Acting.with.Awareness.Score..FFMQ.","Nonjudging.Score..FFMQ.","Nonreactivity.Score..FFMQ.","Self.awareness..authentic.","Balanced.perception..authentic.","Value.based.behavior..authentic.","Relational.Transparency..authentic.","Total.authentic.leadership","Type.A","Total.Emotional.Intelligence","Vision..TFL.","Inspirational.motivation..TFL.","Intellectual.stimulation..TFL.","Individualized.consideration..TFL.","Personal.recognition..TFL.","Idealized.influence..TFL.","Total.TFL","Self.monitoring.Score","Positive.Leadership.Score","Narcissism.Score"
242,"9/9/16 21:54","9/9/16 22:07","Complete","English","09ab21163d62426a33e3b52b7ece0995","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",550,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","nwl0DaSgDWdiam9WX","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,6,6,6,7,4,7,6,6,7,6,4,4,6,6,7,4,6,NA,6,6,7,6,6,7,7,7,7,7,6,6,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,2,2,2,2,2,3,3,3,2,2,2,6,6,6,5,6,7,6,4,5,7,2,5,5,5,6,5,5,5,5,5,6,7,6,6,6,6,6,7,2,6,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,6.75,6.5,6.333333333,6.533333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.85,NA,NA,NA,NA,NA,2.666666667,2.333333333,2,2.333333333,2.333333333,22,21,21,20,84,0,4.538461538,5.666666667,5.666666667,5.666666667,5.666666667,6,7,5.944444444,0,79,79
164,"9/9/16 20:27","9/9/16 20:33","Partial","English","6e16c99d44c4fbcc0e4b7a1c8d45ddb5","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safa","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Partial",402,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","K3lXeGH8BVDCoOGwl","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,6,6,6,6,5,8,8,8,8,4,6,4,6,8,8,6,6,NA,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,2,2,1,3,1,2,3,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,"9/11/16 22:25","9/11/16 22:34","Partial","English","dd06612a222dc68e286347fb11b612a1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Partial",121,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","LYPVWPh7OkgFg8O5e","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,6,6,6,6,6,6,4,6,5,4,4,4,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,"9/11/16 22:35","9/12/16 7:22","Partial","English","97c052a1d6c65c1ece6835ea67262654","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Partial",121,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","k69A1yTRl50Sl5WK6","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,"9/14/16 21:13","9/14/16 21:32","Complete","English","e6bf97dbcc1f4b1156cb359061d88863","Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Ve","Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A403 Safari/602.1",NA,"Complete",82,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","3ve9ngtpPyrs02krO","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,8,6,6,7,8,8,8,5,8,8,6,8,6,8,8,5,7,NA,7,7,7,7,7,6,7,6,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,6,5,2,6,3,7,6,2,6,7,6,6,7,7,7,7,4,4,7,7,7,7,6,6,7,1,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,6.75,7,6.666666667,6.866666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,21,25,17,89,0,5.923076923,7,6.666666667,6.333333333,5.333333333,5.333333333,6.666666667,6.222222222,0,77,77
565,"9/11/16 18:30","9/11/16 18:34","Partial","English","758e1b48bc67e2e397290f95f2fa5d5d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586",NA,"Partial",75,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","Wa2VO8sbyOYhaG7nm","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,8,8,8,8,7,6,7,4,8,8,7,5,7,8,7,7,7,NA,5,6,6,5,6,5,6,5,5,4,6,4,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,"9/9/16 23:40","9/9/16 23:41","Partial","English","8f7233a6da590cd78c7ff197fa9f6868","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safa","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Partial",630,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","LYPV8YF7OkgFg8O5e","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"9/9/16 20:27","9/9/16 20:38","Complete","English","0142db339a61391db6ea04ee3e139496","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:48.0) Gecko/20100101 Firefox/48.0",NA,"Complete",303,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","xyXdaVcrZ7ytykG71","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,1,4,4,3,1,1,4,7,7,7,1,2,4,6,2,7,6,1,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,4,2.333333333,1,2,4,28,27,26,23,104,0,6.384615385,7,7,7,7,7,7,7,0,97,97
678,"9/13/16 9:48","9/15/16 13:25","Complete","English","4f3a38f393598c985d57b3d94ccbef7b","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",NA,"Complete",309,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","k69ApLhRl50Sl5WK6","4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,2,5,6,6,5,4,6,5,5,5,3,4,6,6,5,6,6,4,NA,7,6,5,6,7,7,6,7,6,6,7,7,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,3,4,0,2,1,4,4,1,2,2,3,7,6,6,5,5,1,7,3,6,3,4,5,3,7,4,7,7,4,5,5,7,7,7,5,5,6,7,7,1,6,6,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,6.5,6,6.666666667,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,4,3,2.333333333,2.333333333,3.333333333,21,16,25,15,77,0,5.307692308,7,5,5.333333333,5.666666667,7,7,6.166666667,0,70,70
721,"9/10/16 9:31","9/14/16 17:50","Partial","English","9d24fd7be708b095a716acba8ff6f23c","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",NA,"Partial",481,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","xyXdOysrZ7ytykG71","4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,8,5,6,4,7,6,6,2,7,5,2,3,5,6,8,7,2,NA,6,7,7,6,7,7,7,7,7,7,6,5,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,1,2,4,1,2,0,3,4,4,1,0,2,7,7,6,1,5,3,6,2,7,6,1,7,3,6,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"9/11/16 16:38","9/11/16 17:36","Complete","English","ba1ca5bb76cf8e481b6cb8b63e2c564d","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",NA,"Complete",470,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","mo5RdjioqZDFbgrGk","4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,5,6,3,4,0,4,6,4,6,6,3,5,5,0,7,6,4,NA,6,6,7,6,6,2,6,2,6,6,6,5,2,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,3,2,1,1,4,4,3,1,1,4,7,7,7,6,6,7,2,2,7,7,1,7,7,7,7,7,6,7,6,6,7,7,7,7,7,7,7,7,1,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5.25,6.5,4.333333333,5.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,3,2.333333333,2.666666667,3,3,28,23,22,23,96,0,5.538461538,6.666666667,7,6.666666667,6.666666667,7,7,6.833333333,0,91,91
873,"9/16/16 0:15","9/16/16 0:22","Partial","English","973dcdc11a9c100c0a162dd2cd0c801b","Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A452 Safari/601.1",NA,"Partial",261,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","lrbqK9h0paxFlMkX0","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,5,3,4,5,3,3,5,2,4,5,2,3,4,6,8,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"9/4/16 10:04","9/4/16 12:11","Complete","English","6d98505aa2326b220bb7e9151946cb4c","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",234,"Import",1,"MAJ+Jarman","Self-assessment invite (to students)","8wG3e6Te038IG7qvd","","",3,3,2,3,2,4,1,5,4,4,5,5,5,3,3,2,4,5,4,2,5,4,2,8,8,4,2,5,6,5,3,4,5,2,0,1,5,6,8,1,7,NA,6,5,6,3,6,4,4,5,6,6,5,5,6,5,5,1,5,5,2,4,6,6,7,1,6,5,5,7,7,7,4,6,5,7,7,6,6,6,5,4,2,2,3,5,1,7,7,6,5,7,1,3,4,7,6,7,6,7,2,4,0,3,2,2,3,4,2,3,1,2,0,4,2,1,7,6,5,7,7,7,7,6,7,7,7,6,7,1,5,6,5,2,4,5,6,6,4,4,5,6,5,5,5,5,4,5,4,7,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,3,2.23,60,6,5,5,4.333333333,5.133333333,1.5,3,5,3.5,4,3.5,4.5,4,3.5,2.5,4.3,2.25,4.888888889,3.125,5.125,3.9,3,0,1,1.666666667,1.333333333,26,20,20,10,76,6,4.653846154,4,3.666666667,4.333333333,5.333333333,5,6,4.722222222,28,74,82
365,"9/10/16 14:36","9/10/16 14:58","Complete","English","e4461a8962d191ee2738c12a2ad52d52","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",234,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","Wa2Xp2SbyOYhaG7nm","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5,2,6,7,7,1,4,8,3,1,2,3,3,2,1,5,6,1,NA,6,7,7,7,7,7,6,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,1,2,1,4,1,3,2,2,4,1,3,7,7,7,5,6,6,7,4,7,7,7,6,5,5,3,7,7,6,6,3,6,7,7,7,6,5,6,7,2,5,4,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.75,7,6.75,7,6.866666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05,NA,NA,NA,NA,NA,2,2,1.333333333,3.333333333,2.333333333,25,20,25,14,84,0,5.769230769,6.666666667,6,5.333333333,4.666666667,6,7,5.944444444,0,67,67
