Response ID,Time Started,Date Submitted,Contact ID,SessionID,section,gender,prof,rotc,major,gradYr,formalExp,informalExp,VMItrain_1,VMItrain_2,VMItrain_3,VMItrain_4,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,uh_1,uh_2,uh_3,uh_4,uh_5,uh_6,uh_7,uh_8,uh_9,uh_10,uh_11,uh_12,uh_13,uh_14,uh_15,uh_16,uh_17,uh_18,uh_19,uh_20,uh_21,uh_22,uh_23,uh_24,uh_25,ili_1,ili_2,ili_3,ili_4,ili_5,ili_6,ili_7,ili_8,ili_9,ili_10,ili_11,ili_12,ili_13,ili_14,ili_15,bfi_1,bfi_2R,bfi_3,bfi_4,bfi_5,bfi_6R,bfi_7,bfi_8R,bfi_9R,bfi_10,bfi_11,bfi_12R,bfi_13,bfi_14,bfi_15,bfi_16,bfi_17,bfi_18R,bfi_19,bfi_20,bfi_21R,bfi_22,bfi_23R,bfi_24R,bfi_25,bfi_26,bfi_27R,bfi_28,bfi_29,bfi_30,bfi_31R,bfi_32,bfi_33,bfi_34R,bfi_35R,bfi_36,bfi_37R,bfi_38,bfi_39,bfi_40,bfi_41R,bfi_42,bfi_43R,bfi_44,ffmq_1,ffmq_2,ffmq_3R,ffmq_4R,ffmq_5,ffmq_6,ffmq_7R,ffmq_8R,ffmq_9R,ffmq_10,ffmq_11,ffmq_12,ffmq_13R,ffmq_14R,ffmq_15,uh-vmi_1,uh-vmi_2,uh-vmi_3,uh-vmi_4,uh-vmi_5,uh-vmi_6,uh-vmi_7,uh-vmi_8,uh-vmi_9,auth_1,auth_2,auth_3,auth_4,auth_5,auth_6,auth_7,auth_8,auth_9,auth_10,auth_11,auth_12,auth_13,auth_14,grt_1,grt_2,grt_3,grt_4,hum_1,grt_5,grt_6,grt_7,grt_8,hum_2,chalFreq,leadChal_1,leadChal_2,leadChal_3,leadChal_4,leadChal_5,leadChal_6,leadChal_7,leadChal_8,leadChal_9,leadChal_10,leadChal_11,leadChal_12,leadChal_13,sc-hw_1R,sc-hw_2R,sc-hw_3R,sc-hw_4,sc-hw_5R,sc-hw_6R,sc-hw_7R,sc-hw_8,sc-hw_9R,sc-hw_10R,dis_1R,dis_2R,dis_3,dis_4R,dis_5,dis_6,tfl_1,tfl_2,tfl_3,tfl_4,tfl_5,tfl_6,tfl_7,tfl_8,tfl_9,tfl_10,tfl_11,tfl_12,tfl_13R,tfl_14,tfl_15,tfl_16,tfl_17,tfl_18,brs_1,brs_2,brs_3,brs_4,brs_5,brs_6,narc_1,narc_2,narc_3,narc_4,narc_5,narc_6,narc_7,narc_8,narc_9,narc_10,narc_11,narc_12,narc_13,narc_14,sc-now_1R,sc-now_2R,sc-now_3R,sc-now_4,sc-now_5R,sc-now_6R,sc-now_7R,sc-now_8,sc-now_9R,sc-now_10R,gpa,uh-now,cumTime,currentDate,currentTime
160,9/10/17 19:32,9/11/17 20:57,104836761,c90edee3ea8dce9e6ffa01355f6971ac,PS-344-01,1,Gornick,NS,PS,2019,2,3,1,2,2,3,3,3,4,4,2,3,5,4,4,2,4,3,3,4,4,3,4,4,2,3,2,6,7,4,2,3,6,4,8,6,2,4,1,6,0,6,2,6,2,0,3,6,6,8,4,2,6,6,7,2,6,5,6,3,4,5,6,3,5,6,6,6,2,7,1,6,4,6,5,5,7,6,4,7,7,5,7,2,2,5,5,1,6,2,7,5,7,4,7,5,6,2,6,6,6,3,4,2,7,6,6,6,4,5,4,2,3,2,2,3,2,3,0,4,3,2,1,2,2,2,6,8,8,4,4,8,6,4,4,5,5,6,4,5,6,4,4,5,4,5,4,6,5,4,4,3,5,4,3,3,5,4,5,4,6,7,5,5,6,6,4,6,7,5,4,7,5,5,4,2,4,4,2,3,6,4,0,8,2,8,3,2,8,6,6,5,3,5,6,5,6,5,3,4,4,2,5,4,6,6,5,6,2,6,1,2,2,1,0,0,1,1,0,0,0,1,1,0,1,1,0,4,6,2,4,1,1,3,2,0,0,2.2,9,91470,9/11/17,8:56 PM
161,9/4/17 20:33,9/10/17 21:05,104219835,7d1c428c9af5daaadb8445f31d67a1d4,PS-344-09,1,Barber,MSX,IS,2019,4,2,4,4,4,4,5,3,3,5,2,5,5,5,5,2,5,5,4,5,4,5,4,5,5,4,2,4,6,4,7,8,8,6,4,6,8,4,8,8,4,8,7,7,8,7,6,7,8,8,8,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,5,3,7,1,6,4,6,1,7,7,7,1,7,5,6,7,7,2,2,6,3,7,2,7,6,5,2,6,2,6,1,5,7,7,7,7,3,6,1,5,2,6,2,5,1,3,0,3,4,3,1,2,1,2,3,4,1,2,2,8,8,8,8,8,8,4,8,6,6,7,5,6,6,7,6,6,4,6,6,7,6,5,3,4,2,5,5,2,2,5,5,5,4,6,6,6,5,4,7,6,5,6,6,5,5,5,2,2,1,7,1,1,1,6,0,0,7,4,7,4,6,5,6,5,6,6,6,7,7,7,6,6,7,7,2,6,6,6,6,6,7,2,6,2,6,2,1,0,1,0,1,0,1,1,0,1,0,1,1,0,6,4,4,6,1,1,1,7,1,1,3.81,9,520306,9/10/17,9:03 PM
162,9/10/17 19:55,9/11/17 12:34,104836863,1ef43efa4f9fba7cac6f703a764a7294,PS-344-11,1,Cotting,NSX,CE,2020,2,1,2,3,4,3,3,2,3,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,3,5,5,1,1,4,5,6,2,1,4,3,3,4,4,4,4,7,4,4,4,4,4,4,6,5,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,4,5,2,5,1,5,4,4,5,5,5,5,5,5,5,4,5,5,3,1,3,1,2,7,7,7,6,3,4,4,4,6,4,4,4,3,5,3,5,2,6,3,2,1,3,1,2,2,2,2,2,1,1,3,2,2,2,2,7,8,6,5,3,8,8,8,5,6,6,6,6,6,6,6,6,4,6,6,6,6,6,2,2,2,5,3,3,3,4,5,4,2,5,6,6,5,5,6,5,6,6,5,6,5,6,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,5,5,5,3,2,0,6,0,0,2.5,6,59956,9/11/17,12:34 PM
163,9/3/17 20:34,9/10/17 21:07,104218977,363b019ea6bbdace0f6e992eefb1a452,PS-344-09,1,Barber,NS,IS,2018,3,2,4,4,4,4,3,1,2,1,1,2,3,5,5,1,3,5,2,2,3,2,4,5,3,2,1,7,7,4,8,8,7,7,7,5,8,7,4,8,6,8,7,7,7,7,7,8,8,8,7,6,6,7,7,6,7,4,6,6,6,7,7,7,6,7,7,2,4,6,2,4,7,7,1,6,7,6,2,7,6,7,5,2,2,2,5,6,7,1,6,2,5,3,7,2,5,5,6,6,6,6,3,2,6,2,6,3,6,2,4,2,1,0,2,3,0,3,3,1,3,1,1,2,1,3,6,8,8,4,8,8,6,8,8,6,7,6,6,7,7,6,4,7,6,7,6,7,5,3,4,4,5,5,2,2,3,5,5,3,5,5,5,5,4,7,5,5,7,6,4,7,6,2,1,0,7,2,1,0,6,0,1,7,2,3,2,2,3,6,7,5,6,6,7,6,7,6,6,7,6,1,6,6,6,7,7,4,2,6,2,4,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,8,0,1,0,7,0,0,3.87,9,606773,9/10/17,9:06 PM
164,9/10/17 21:26,9/10/17 22:32,104836833,d5bd7503dff3285fb6af4b187de617ae,PS-344-08,1,Barber,MSC,CS,2019,2,3,3,3,4,4,4,1,5,3,1,5,2,5,2,4,5,5,2,4,5,2,2,4,4,2,5,6,6,6,5,6,8,8,6,5,6,6,5,4,6,8,4,6,6,7,5,4,8,8,6,4,6,7,7,7,7,5,7,7,6,7,7,7,7,7,7,7,1,6,1,6,4,7,6,7,7,7,1,6,3,7,7,7,1,1,7,2,7,6,7,7,5,2,6,1,5,2,7,6,6,2,7,1,6,1,7,2,7,6,7,3,3,1,1,3,3,2,1,2,3,4,3,1,0,2,6,6,5,6,7,7,6,4,7,6,6,7,7,5,7,6,7,2,6,6,7,6,6,2,4,3,4,4,2,3,3,3,4,4,6,6,6,6,7,6,5,5,6,5,5,6,5,6,4,1,6,4,4,3,4,2,1,8,3,1,6,3,8,6,7,6,5,6,7,6,7,6,6,7,6,1,6,6,6,6,7,6,2,6,2,6,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,8,1,1,6,4,2,1,3.38,9,3923,9/10/17,10:31 PM
165,9/6/17 21:20,9/11/17 21:01,104218985,1aaf0df89210b1d2eeeebd3f74c76675,PS-344-08,2,Barber,MCC,BI,2018,2,2,3,3,2,3,1,1,2,2,3,3,4,4,5,3,3,4,2,2,3,3,1,3,2,2,2,4,4,5,5,3,2,3,6,2,6,4,5,7,3,6,6,2,4,3,4,4,4,6,4,3,6,6,6,4,7,6,6,4,7,6,7,7,7,6,5,5,4,4,3,4,5,5,3,4,5,5,3,5,5,5,5,6,2,7,5,6,6,4,5,4,4,4,5,7,5,7,5,5,5,5,5,4,5,6,5,3,6,4,4,2,2,2,1,2,2,2,1,1,3,3,2,2,2,3,4,8,6,3,6,7,4,6,6,6,6,6,5,6,6,5,6,6,6,5,5,6,6,3,3,3,4,4,2,3,3,4,4,3,5,4,4,5,3,5,5,5,4,4,3,4,4,6,5,3,2,6,5,3,4,3,3,7,4,4,4,2,7,5,5,4,5,5,6,6,5,5,5,6,5,2,5,5,5,5,6,6,3,5,4,3,4,0,0,1,1,1,1,0,0,0,1,0,1,1,1,6,5,4,8,6,3,3,5,4,4,3,5,430866,9/11/17,9:01 PM
166,9/10/17 21:44,9/11/17 20:20,104219664,6c8669dac076daa908cbfb634731880e,PS-344-06,1,Jarman,AS,MC,2019,2,3,2,3,2,2,2,2,5,5,4,3,2,5,5,3,4,4,4,2,2,3,4,4,3,4,3,3,5,4,6,5,3,3,5,4,6,4,1,7,2,7,3,3,3,3,4,5,6,8,5,4,7,7,7,6,6,5,5,4,6,7,6,4,6,7,5,5,4,5,5,4,6,6,3,6,5,4,2,7,6,6,6,6,4,4,6,6,7,6,7,5,5,4,6,3,4,4,7,6,6,5,5,4,6,3,6,5,6,4,3,2,1,2,3,3,2,4,3,2,2,3,2,2,2,2,3,5,3,2,3,5,3,5,5,7,7,6,5,5,7,6,7,5,7,6,6,6,7,3,2,3,4,3,3,3,4,4,4,4,6,6,7,7,6,7,6,6,7,7,5,6,6,7,7,5,3,4,6,7,3,4,3,7,4,5,6,2,8,7,7,6,5,6,7,6,7,6,6,6,7,2,5,4,6,6,7,7,1,6,1,6,2,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,7,1,4,4,6,1,0,1.93,6,81349,9/11/17,8:19 PM
167,9/10/17 21:48,9/11/17 8:04,104219330,13270f685cae63e0b3106d032bbb69af,PS-344-10,1,Cotting,MSC,IS,2018,2,1,4,3,4,4,3,5,4,4,4,4,4,5,5,5,5,3,5,5,3,4,5,5,3,5,5,5,5,2,2,0,4,5,6,2,0,2,3,4,3,5,6,0,2,2,1,0,7,4,2,1,3,6,6,4,3,6,4,7,4,6,6,6,6,6,4,5,7,7,6,4,7,6,6,5,6,6,2,7,7,5,1,5,1,6,6,7,2,2,4,4,3,4,7,5,6,7,5,7,6,6,5,5,7,5,6,6,6,7,7,3,0,4,4,3,3,4,3,3,2,2,1,3,3,2,6,6,6,2,4,6,3,2,2,6,5,4,6,6,4,3,6,3,6,5,6,5,6,4,3,5,5,4,5,3,5,5,4,4,6,7,6,6,5,7,6,7,7,7,5,7,6,6,4,1,6,0,4,5,7,2,0,8,2,4,3,4,8,5,4,5,3,6,6,6,6,4,4,5,5,3,4,4,6,6,6,6,2,4,3,5,6,0,1,1,1,1,1,0,0,0,1,1,0,1,0,5,2,0,7,0,5,4,8,0,0,3.82,8,36966,9/11/17,8:04 AM
168,9/10/17 22:07,9/11/17 21:02,104219769,a7a59ef910b4050bc4a5b43015838d38,PS-344-07,1,Barber,MSX,IS,2019,3,2,4,4,4,3,4,3,2,4,2,3,4,4,3,5,5,4,5,2,4,2,4,5,4,5,5,5,5,6,4,3,2,6,8,3,0,2,6,4,1,2,2,1,3,2,4,3,6,6,3,2,6,6,5,5,6,6,5,6,6,7,7,5,5,6,6,7,5,6,4,5,3,5,5,5,6,6,5,7,7,6,5,4,2,5,7,3,6,2,5,5,7,4,6,5,4,2,4,6,7,5,6,5,6,4,5,4,5,5,6,2,3,2,1,2,2,1,2,2,2,2,3,3,1,1,6,6,5,3,7,6,3,3,5,6,5,6,5,6,4,6,7,7,5,4,5,6,6,3,4,3,5,2,3,3,4,5,3,4,6,7,6,6,6,5,6,5,5,5,5,6,6,4,2,2,4,4,4,3,4,2,2,9,2,9,1,1,9,6,5,4,4,5,5,6,5,5,4,5,5,2,4,5,5,4,6,7,2,6,2,6,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,4,0,0,6,1,3,2,5,2,2,3.52,8,82447,9/11/17,9:01 PM
169,9/10/17 22:09,9/11/17 20:53,104218976,5b8883ed3f92bbbd013e7751e8b6422f,PS-344-08,1,Barber,MSC,CH,2018,3,3,4,4,4,4,4,2,1,1,1,3,5,4,5,2,2,4,2,2,5,3,4,4,2,3,2,6,7,6,6,5,7,5,7,7,5,5,4,8,7,7,5,6,5,4,7,6,6,8,6,7,6,7,5,5,6,6,6,6,7,6,6,6,6,6,6,2,3,3,1,4,6,6,2,6,6,5,2,7,5,6,5,6,1,3,4,6,5,1,6,5,6,2,7,3,5,2,4,6,5,7,6,2,6,3,4,5,5,3,2,3,1,1,1,3,1,2,3,3,3,1,3,3,3,2,6,7,7,5,5,7,7,4,7,5,6,5,5,6,6,6,7,6,7,6,6,6,6,3,4,3,5,5,2,1,5,5,5,3,6,6,6,6,6,5,6,6,6,5,7,7,7,6,3,1,4,5,3,1,5,1,2,7,3,2,3,6,6,6,6,5,5,5,7,6,7,5,4,5,7,1,4,5,6,5,7,5,2,6,2,5,2,1,1,0,0,1,1,0,0,1,1,0,0,1,0,5,1,0,5,1,0,0,6,0,0,,3,81861,9/11/17,8:52 PM
170,9/10/17 22:44,9/13/17 8:35,104836769,957d553f15bebe1d142aac40d556a4fd,PS-344-02,1,Gornick,MS,ECE,2019,2,2,3,3,3,3,4,2,4,3,3,4,3,4,4,4,4,4,4,4,4,3,3,4,3,1,3,2,3,4,3,7,5,4,4,5,6,4,6,8,1,6,6,2,4,5,5,7,5,8,3,3,5,7,7,6,6,6,6,6,5,7,6,6,6,7,6,3,4,7,5,6,7,6,2,6,7,4,2,7,6,5,4,5,5,5,6,6,6,3,4,6,2,5,7,5,6,5,3,6,5,4,2,5,6,2,6,2,6,5,5,2,1,2,2,3,3,3,2,2,2,3,1,2,1,1,7,7,7,5,7,7,4,7,6,4,7,6,5,6,7,5,6,6,6,6,4,6,6,4,3,2,4,4,3,2,4,4,4,2,5,5,5,5,5,6,6,6,6,5,6,6,5,4,3,2,5,4,4,4,4,3,2,6,4,2,4,7,7,6,6,6,5,6,6,6,6,6,5,6,6,2,6,6,6,6,6,6,2,6,2,5,4,0,0,1,0,1,1,0,1,1,1,1,0,1,0,4,7,2,6,2,8,8,0,8,8,2.5,9,208207,9/13/17,8:34 AM
171,9/10/17 22:53,9/11/17 23:46,104836796,c4e7521f561b52608dbcfa9e13507069,PS-344-04,1,Jarman,MSX,ME,2019,2,3,3,2,2,3,3,4,3,3,2,4,4,3,3,3,4,4,4,5,4,3,4,4,3,5,4,3,3,3,5,6,3,6,6,4,6,6,3,6,2,3,6,1,5,3,3,6,4,6,3,3,6,6,6,4,3,4,5,4,5,6,6,4,5,6,3,5,4,5,5,6,3,4,5,5,7,5,5,5,6,5,4,3,6,6,6,3,6,6,3,5,6,5,3,6,6,5,3,3,5,5,5,6,6,6,5,3,4,7,3,3,2,2,3,2,3,1,1,2,3,3,2,3,2,1,6,6,2,3,6,6,4,6,6,5,6,4,5,6,5,5,6,6,6,5,4,6,4,4,2,3,2,2,3,3,4,2,2,2,4,5,5,5,3,6,6,5,5,4,2,5,4,7,6,3,4,6,6,6,3,3,4,7,6,7,3,2,7,5,5,3,4,5,5,5,6,4,4,5,5,2,6,5,5,6,6,5,3,5,4,5,3,1,1,1,0,1,0,0,1,1,1,1,0,1,0,2,0,4,5,2,5,7,4,0,0,2.75,7,89597,9/11/17,11:46 PM
172,9/10/17 23:41,9/11/17 21:12,104219770,27c14c6a06c64453be6c225dd28cf9b6,PS-344-07,1,Barber,MSC,IS,2019,4,2,3,3,3,3,3,2,4,4,3,3,5,3,4,3,3,4,4,4,3,5,3,5,5,3,3,3,4,4,5,5,4,5,5,4,5,3,4,6,4,6,5,3,5,5,4,4,4,5,5,4,6,6,6,5,6,5,6,5,6,7,7,6,7,6,7,6,4,5,3,5,5,5,3,4,5,4,3,5,4,5,5,6,5,6,6,3,6,3,6,5,3,2,6,5,3,5,6,4,5,5,5,2,5,5,6,6,6,4,2,2,2,2,1,2,3,2,2,1,2,1,2,2,1,1,6,8,5,6,6,8,5,6,5,6,6,5,5,6,5,6,5,7,6,6,5,6,6,3,3,3,4,4,3,3,4,3,4,4,6,5,5,6,5,6,6,5,6,5,5,6,5,6,5,3,5,6,6,5,4,4,3,7,6,2,3,3,7,6,5,5,5,5,6,6,5,4,5,5,6,2,5,5,6,5,6,5,3,6,3,5,4,1,1,1,1,1,0,0,1,1,1,1,0,1,0,3,3,3,6,2,3,3,6,1,1,,6,77434,9/11/17,9:11 PM
173,9/11/17 8:09,9/11/17 8:28,104218979,56acc212f006f603aa71f809b78be38c,PS-344-09,1,Barber,MSC,ME,2018,4,4,4,4,4,4,4,2,4,3,2,4,4,4,4,3,4,3,4,3,4,3,3,4,4,4,4,7,7,5,6,6,8,7,6,5,6,7,5,6,6,6,6,7,6,7,6,7,6,5,6,7,6,6,6,6,6,6,6,7,7,7,7,7,7,6,6,4,5,6,1,6,6,5,3,6,6,6,3,6,3,6,6,3,3,3,5,6,6,4,6,5,5,5,5,5,5,5,5,6,6,6,6,3,4,2,6,4,5,4,3,1,1,2,2,3,2,3,2,2,2,1,2,3,2,1,7,7,7,7,7,7,7,7,7,6,6,6,5,6,5,6,5,5,6,5,6,5,6,2,3,3,4,4,4,3,4,4,4,4,6,6,6,7,4,5,5,6,5,6,3,3,6,4,5,2,5,4,4,4,5,2,2,8,2,4,2,2,7,5,6,5,5,6,5,6,6,5,6,6,6,2,6,4,6,5,6,6,2,5,2,6,2,1,0,0,1,1,0,1,1,0,1,0,1,1,0,4,3,1,6,2,4,3,5,3,3,3.04,9,1103,9/11/17,8:27 AM
174,9/11/17 8:19,9/11/17 12:45,104836788,208bfabad386cf7733ea96f0ce362f65,PS-344-03,1,Gornick,ASX,ME,2019,3,3,3,3,2,3,2,3,3,4,2,4,5,3,5,2,3,5,4,2,4,5,2,5,4,5,3,3,6,8,8,8,6,6,8,6,2,6,8,6,6,5,3,4,8,4,6,8,8,8,6,6,5,6,6,6,7,4,6,6,5,5,6,5,5,6,5,4,2,6,1,2,5,7,3,7,4,4,1,6,1,5,4,6,4,1,4,3,7,3,7,2,1,3,7,2,4,5,6,4,7,7,3,1,2,1,4,7,6,3,4,1,2,1,0,1,3,4,3,0,3,2,2,2,0,3,5,8,7,3,8,8,6,8,8,2,7,2,6,7,5,4,7,5,6,5,2,6,4,4,4,2,4,5,3,2,4,4,5,4,6,4,6,7,6,5,7,4,4,3,4,4,4,2,0,0,6,2,2,2,5,1,0,9,1,1,1,1,9,7,5,3,6,5,6,7,4,2,6,4,6,1,2,3,6,4,6,7,1,7,2,7,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,1,8,0,0,0,4,0,0,3.6,9,16004,9/11/17,12:45 PM
175,9/11/17 10:02,9/11/17 10:19,104836776,5d59d1530177004943717cfe716b583f,PS-344-02,1,Gornick,NS,IS,2019,4,1,1,1,2,2,5,4,4,4,4,4,4,4,5,3,5,5,3,3,3,4,5,5,4,4,4,7,7,7,5,6,5,6,4,5,2,8,5,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,6,2,4,1,5,2,7,4,5,2,5,2,4,5,4,4,5,4,4,3,4,4,5,4,3,5,4,5,1,7,6,6,6,7,2,6,2,5,2,6,2,6,1,3,1,1,2,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,0,8,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,1,6,6,6,6,2,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,1,1,0,1,1,0,0,1,1,1,1,1,1,0,8,8,8,1,8,8,2,1,7,8,2.5,1,1030,9/11/17,10:19 AM
176,9/5/17 12:40,9/12/17 9:08,104836829,c91d900c6076588eb1b963e43b600ef5,PS-344-08,1,Barber,MS,ECE,2019,2,3,4,4,4,4,3,1,4,2,2,4,3,4,3,1,3,5,2,3,4,3,1,5,4,4,3,6,7,8,8,8,7,7,8,7,8,5,3,8,6,8,8,4,5,8,7,8,8,8,8,8,7,6,7,6,6,2,6,5,7,6,7,6,6,7,6,6,1,6,1,7,6,7,2,6,7,6,1,2,1,5,6,7,7,6,6,5,7,2,5,6,5,1,5,1,5,5,7,5,7,3,6,1,7,5,5,1,7,5,5,3,4,1,0,3,4,0,0,1,4,3,3,1,2,4,8,8,8,8,8,8,4,6,4,7,7,6,4,3,6,5,7,6,7,7,7,6,5,4,5,2,4,5,3,3,3,2,5,3,7,3,5,6,5,7,7,7,6,5,6,5,5,6,5,2,7,4,4,5,6,0,0,7,1,8,5,2,7,6,6,5,6,6,7,6,7,4,6,6,6,1,3,5,4,6,6,6,5,7,2,6,2,0,0,0,1,0,0,0,0,1,1,1,0,1,0,6,5,7,7,3,2,2,5,0,0,2.91,9,592066,9/12/17,9:08 AM
177,9/8/17 12:35,9/11/17 15:13,104836774,427c9d002decc7e032d6df8f9d5bce07,PS-344-02,1,Gornick,MCX,BI,2018,1,2,1,2,2,2,3,3,3,4,3,3,3,3,3,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,2,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,5,6,4,5,5,5,4,3,3,5,5,5,4,3,4,4,4,5,4,4,4,3,4,5,3,4,4,5,4,5,3,3,5,5,5,5,5,4,5,3,5,4,5,5,4,5,5,4,4,4,5,5,4,3,4,5,5,5,4,4,4,3,3,2,2,3,2,3,1,2,2,3,2,2,2,3,5,5,6,5,5,3,4,6,6,5,5,5,4,4,5,5,3,4,3,4,3,4,4,3,4,4,4,4,3,3,3,4,3,3,5,5,5,4,5,5,4,5,4,5,4,5,5,3,0,4,6,4,5,3,5,3,3,6,3,9,5,5,6,4,4,4,5,5,5,5,5,5,4,5,4,4,4,5,5,5,5,5,5,5,4,4,4,0,0,0,0,1,0,0,1,1,1,0,1,1,1,4,4,4,4,4,4,4,4,3,3,3.4,5,268685,9/11/17,3:13 PM
178,9/11/17 16:28,9/11/17 23:40,104219228,4a413c91413cbf9ecfb6df9536295cfb,PS-344-04,2,Jarman,NS,CS,2019,4,4,4,4,4,4,5,3,4,3,3,4,3,4,4,2,5,5,3,4,5,3,3,5,4,2,4,4,3,2,3,6,1,6,6,4,7,7,1,8,1,8,4,2,6,2,4,8,8,8,3,0,6,7,6,7,6,4,5,7,7,7,7,7,7,7,7,6,4,5,2,6,5,7,3,7,7,7,2,5,6,7,6,5,2,6,7,2,6,5,4,7,4,3,5,5,6,5,7,6,5,6,7,5,4,4,5,2,7,4,4,3,4,2,1,2,4,0,3,2,1,3,4,2,1,2,8,8,8,8,8,8,8,8,8,5,5,6,6,4,5,4,6,4,5,6,7,4,6,3,4,2,4,4,5,3,3,4,4,3,7,7,7,5,6,7,5,6,5,4,7,6,6,6,4,2,4,6,6,4,4,4,2,7,5,9,3,4,9,6,6,7,5,6,7,6,7,6,5,6,7,2,6,6,7,7,7,6,4,4,4,4,5,1,0,1,1,0,0,0,0,1,1,0,1,1,1,8,8,8,2,2,6,7,3,2,1,2.8,5,25970,9/11/17,11:40 PM
179,9/11/17 16:23,9/11/17 20:09,104219616,002e8c5f978f2042bd964af61335e668,PS-344-04,1,Jarman,MS,ME,2018,1,2,3,4,2,4,4,3,3,4,3,2,3,4,3,2,3,3,3,4,4,2,3,5,3,4,4,3,5,4,8,8,2,5,5,2,5,6,4,7,2,7,4,2,7,6,7,7,4,7,7,2,6,6,7,6,7,5,6,5,5,6,6,5,6,6,6,5,6,7,1,6,5,6,5,6,5,6,3,6,3,3,6,6,2,6,5,5,7,3,6,5,6,3,6,5,6,5,3,6,6,5,6,5,6,2,5,2,6,2,3,2,2,2,3,3,1,3,2,2,3,3,2,2,1,2,7,8,6,4,7,8,5,5,7,5,6,5,6,5,6,6,6,6,7,7,7,6,5,4,3,4,5,4,3,2,4,4,4,3,6,5,6,6,5,6,6,5,6,6,3,6,6,4,5,2,5,3,4,3,4,2,2,5,4,4,5,3,5,6,6,6,7,7,7,6,6,4,5,6,6,2,6,6,6,6,5,6,2,6,2,6,2,1,0,0,0,1,0,1,0,1,1,1,1,1,0,8,8,5,7,7,7,4,2,5,4,2.3,8,13595,9/11/17,8:09 PM
181,9/11/17 19:35,9/11/17 19:53,104836819,756dd58c38f1fdcc326f1e7dd604389b,PS-344-07,1,Barber,ASX,BI,2019,2,1,3,3,3,3,4,2,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,2,4,2,3,5,1,4,4,1,1,0,0,4,2,6,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,6,3,6,3,6,4,4,2,4,3,5,3,5,6,6,3,6,3,6,3,6,2,7,3,6,0,3,1,2,2,2,2,3,1,1,1,3,3,1,1,8,6,6,2,3,6,2,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,3,4,5,4,2,2,5,5,5,3,6,4,6,6,6,6,6,6,6,6,5,7,5,6,6,4,3,4,6,6,4,2,2,7,4,4,7,1,5,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,6,6,3,3,6,6,1,1,1,1,1,0,0,1,1,1,1,1,1,0,6,3,3,4,4,7,7,3,3,3,,5,1093,9/11/17,7:53 PM
182,9/11/17 19:47,9/11/17 20:41,104219670,4029729da887de3d21c885d94e304aaf,PS-344-05,1,Jarman,MSC,HI,2019,3,2,4,3,3,4,2,2,4,3,3,4,5,5,5,3,4,4,3,5,4,3,3,5,2,3,3,4,5,4,3,6,6,6,8,4,6,8,6,8,4,8,4,2,6,2,8,8,3,6,3,1,7,6,7,6,6,4,7,6,7,7,6,6,7,7,7,6,2,7,1,5,7,7,1,6,5,6,1,7,3,5,6,7,1,2,5,4,7,1,7,6,6,1,7,2,5,7,7,6,6,7,7,2,6,2,5,3,7,4,2,2,2,1,0,3,1,1,3,1,3,2,2,2,0,3,6,7,6,4,6,6,4,6,7,7,7,5,7,5,7,7,6,6,5,7,5,6,6,3,4,3,5,5,5,2,5,5,5,3,5,6,6,5,4,7,6,6,7,6,5,6,6,4,3,0,5,3,2,0,7,1,1,4,4,1,5,3,7,6,6,6,5,6,7,6,6,5,7,7,7,1,6,5,6,6,7,5,4,4,4,5,2,1,1,0,0,1,0,0,1,1,1,1,0,1,0,2,2,0,4,1,0,2,7,1,0,,7,3267,9/11/17,8:41 PM
